Accuracy,Batch-size,CONSORTIUM,Decoder,F1,Freeze backbone?,Input Modalities,Instance-wise_F1 Score,Instance-wise_False Negatives,Instance-wise_False Positives,Instance-wise_Precision,Instance-wise_Recall,Instance-wise_True Positives,IoU_target_class,Loss,Model,Patch_size,Precision_pixel,RMSE,Recall,Run id,Subset,Subset seed,Sweep id,Task,TiM modalities (Terramind),USE CASE,Unnamed: 28,Version,mIoU (default macro),mIoU micro
,,FAST-EO,linear,,False,s2,,,,,,,0.754523575,,Terramind,16 (Terramind),,,,eiyv5zxn,,,ulr1r2ax,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,ID added afterwards ,base,0.861260653,0.943377316
,,FAST-EO,linear,,True,s2,,,,,,,0.600431502,,Terramind,16 (Terramind),,,,2a3h1fb8,,,ulr1r2ax,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,ID added afterwards ,base,0.771192789,0.898633718
,,FAST-EO,upernet,,False,s2,,,,,,,0.806519032,,Terramind,16 (Terramind),,,,wmg5unyd,,,ulr1r2ax,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,ID added afterwards ,base,0.890989423,0.956444204
,,FAST-EO,upernet,,True,s2,,,,,,,0.695975602,,Terramind,16 (Terramind),,,,dqcoapku,,,ulr1r2ax,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,ID added afterwards ,base,0.828178644,0.92989856
,,FAST-EO,upernet,,False,s2,,,,,,,0.767735302,,Terramind,16 (Terramind),,,,tx3d2usj,,,5dv1gjc7,Segmentation,,UC6: Monitoring Expansion of Mining Fields into Farmlands,ID added afterwards ,base,0.817275107,0.83626157
,,FAST-EO,upernet,,False,s1+s2+dem,,,,,,,0.765826583,,Terramind,16 (Terramind),,,,my0mggmw,,,5dv1gjc7,Segmentation,,UC6: Monitoring Expansion of Mining Fields into Farmlands,ID added afterwards ,base,0.816586852,0.836108744
,,FAST-EO,upernet,,True,s1+s2,,,,,,,0.768294513,,Terramind,16 (Terramind),,,,dg4lxdse,,,5dv1gjc7,Segmentation,,UC6: Monitoring Expansion of Mining Fields into Farmlands,ID added afterwards ,base,0.812916636,0.829960644
,,FAST-EO,upernet,,True,s2,,,,,,,0.769804001,,Terramind,16 (Terramind),,,,ak59ktlz,,,5dv1gjc7,Segmentation,,UC6: Monitoring Expansion of Mining Fields into Farmlands,ID added afterwards ,base,0.812774301,0.829250515
,,FAST-EO,linear,,False,s2,,,,,,,0.757832468,,Terramind,16 (Terramind),,,,qiazjgme,,,5dv1gjc7,Segmentation,,UC6: Monitoring Expansion of Mining Fields into Farmlands,ID added afterwards ,base,0.811491847,0.831780016
,,FAST-EO,upernet,,True,s1+s2+dem,,,,,,,0.769578457,,Terramind,16 (Terramind),,,,88hvl2su,,,5dv1gjc7,Segmentation,,UC6: Monitoring Expansion of Mining Fields into Farmlands,ID added afterwards ,base,0.810411215,0.826324224
,,FAST-EO,upernet,,False,s1+s2,,,,,,,0.746708632,,Terramind,16 (Terramind),,,,thc400un,,,5dv1gjc7,Segmentation,,UC6: Monitoring Expansion of Mining Fields into Farmlands,ID added afterwards ,base,0.8097471,0.834136903
,,FAST-EO,linear,,False,s1+s2+dem,,,,,,,0.749961674,,Terramind,16 (Terramind),,,,bom8spdh,,,5dv1gjc7,Segmentation,,UC6: Monitoring Expansion of Mining Fields into Farmlands,ID added afterwards ,base,0.809579253,0.832065463
,,FAST-EO,linear,,False,s1+s2,,,,,,,0.724741757,,Terramind,16 (Terramind),,,,42wc1hde,,,5dv1gjc7,Segmentation,,UC6: Monitoring Expansion of Mining Fields into Farmlands,ID added afterwards ,base,0.799809098,0.828022957
,,FAST-EO,linear,,True,s1+s2,,,,,,,0.70400244,,Terramind,16 (Terramind),,,,40hx0iz6,,,5dv1gjc7,Segmentation,,UC6: Monitoring Expansion of Mining Fields into Farmlands,ID added afterwards ,base,0.741534531,0.756064177
,,FAST-EO,linear,,True,s2,,,,,,,0.699596167,,Terramind,16 (Terramind),,,,xnup9x1s,,,5dv1gjc7,Segmentation,,UC6: Monitoring Expansion of Mining Fields into Farmlands,ID added afterwards ,base,0.740303934,0.755782068
,,FAST-EO,linear,,True,s1+s2+dem,,,,,,,0.690184295,,Terramind,16 (Terramind),,,,xm0pfqdy,,,5dv1gjc7,Segmentation,,UC6: Monitoring Expansion of Mining Fields into Farmlands,ID added afterwards ,base,0.731014371,0.746617973
,,FAST-EO,upernet,,False,s2,,,,,,,0.843690038,,Terramind,16 (Terramind),,,,gl1grbbo,,,mihm8i51,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,ID added afterwards ,base,0.910005927,0.95887363
,,FAST-EO,upernet,,True,s2,,,,,,,0.829421163,,Terramind,16 (Terramind),,,,ct9lpiwj,,,mihm8i51,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,ID added afterwards ,base,0.901875973,0.955376506
,,FAST-EO,upernet,,True,s1+s2,,,,,,,0.825224876,,Terramind,16 (Terramind),,,,qyn9pgb4,,,mihm8i51,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,ID added afterwards ,base,0.899446607,0.954231977
,,FAST-EO,upernet,,False,s1+s2,,,,,,,0.819001794,,Terramind,16 (Terramind),,,,1rf7oxdv,,,mihm8i51,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,ID added afterwards ,base,0.895927608,0.952787876
,,FAST-EO,linear,,False,s1+s2,,,,,,,0.774291635,,Terramind,16 (Terramind),,,,4f7tf5oj,,,mihm8i51,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,ID added afterwards ,base,0.869347155,0.93850404
,,FAST-EO,linear,,True,s2,,,,,,,0.766462982,,Terramind,16 (Terramind),,,,2reu82bh,,,mihm8i51,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,ID added afterwards ,base,0.865331888,0.937918127
,,FAST-EO,linear,,True,s1+s2,,,,,,,0.753472865,,Terramind,16 (Terramind),,,,3kxqjfyy,,,mihm8i51,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,ID added afterwards ,base,0.857668281,0.933945596
,,FAST-EO,linear,,False,s2,,,,,,,0.707613409,,Terramind,16 (Terramind),,,,1gcbu0w1,,,mihm8i51,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,ID added afterwards ,base,0.830273688,0.918919563
,,FAST-EO,upernet,,True,s1,,,,,,,0.698191464,,Terramind,16 (Terramind),,,,fb1i2ao6,,,mihm8i51,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,ID added afterwards ,base,0.82511735,0.917237401
,,FAST-EO,upernet,,False,s1,,,,,,,0.661833644,,Terramind,16 (Terramind),,,,6wf9x7kz,,,mihm8i51,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,ID added afterwards ,base,0.804536045,0.908718765
,,FAST-EO,linear,,True,s1,,,,,,,0.65405798,,Terramind,16 (Terramind),,,,b495hywe,,,mihm8i51,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,ID added afterwards ,base,0.799426675,0.904785037
,,FAST-EO,linear,,False,s1,,,,,,,0.621372879,,Terramind,16 (Terramind),,,,u8m1uxfh,,,mihm8i51,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,ID added afterwards ,base,0.777979374,0.888444841
,,FAST-EO,upernet,,False,s1+s2,,,,,,,0.84241879,,Terramind,16 (Terramind),,,,iu1rvyyc,,,22aun7nr,Segmentation,"[""LULC""]",UC1: Sen1Floods11- Weather & Climate Disaster Analysis,ID added afterwards ,base_tim,0.909303308,0.958627582
,,FAST-EO,upernet,,False,s2,,,,,,,0.840119004,,Terramind,16 (Terramind),,,,pdutbre8,,,22aun7nr,Segmentation,"[""S1GRD""]",UC1: Sen1Floods11- Weather & Climate Disaster Analysis,ID added afterwards ,base_tim,0.908002496,0.95809257
,,FAST-EO,upernet,,True,s2,,,,,,,0.833766878,,Terramind,16 (Terramind),,,,ghpapzta,,,22aun7nr,Segmentation,"[""S1GRD""]",UC1: Sen1Floods11- Weather & Climate Disaster Analysis,ID added afterwards ,base_tim,0.904240966,0.956106544
,,FAST-EO,upernet,,True,s1+s2,,,,,,,0.831145823,,Terramind,16 (Terramind),,,,awqa5rvo,,,22aun7nr,Segmentation,"[""LULC""]",UC1: Sen1Floods11- Weather & Climate Disaster Analysis,ID added afterwards ,base_tim,0.902744889,0.955456078
,,FAST-EO,linear,,False,s1+s2,,,,,,,0.81800878,,Terramind,16 (Terramind),,,,igij709i,,,22aun7nr,Segmentation,"[""LULC""]",UC1: Sen1Floods11- Weather & Climate Disaster Analysis,ID added afterwards ,base_tim,0.895066738,0.951654375
,,FAST-EO,linear,,False,s2,,,,,,,0.798135817,,Terramind,16 (Terramind),,,,dzo9yqmy,,,22aun7nr,Segmentation,"[""S1GRD""]",UC1: Sen1Floods11- Weather & Climate Disaster Analysis,ID added afterwards ,base_tim,0.88353312,0.94614923
,,FAST-EO,linear,,True,s1+s2,,,,,,,0.782424986,,Terramind,16 (Terramind),,,,dld587nm,,,22aun7nr,Segmentation,"[""LULC""]",UC1: Sen1Floods11- Weather & Climate Disaster Analysis,ID added afterwards ,base_tim,0.874598324,0.942347825
,,FAST-EO,linear,,True,s2,,,,,,,0.771426499,,Terramind,16 (Terramind),,,,gvlrp679,,,22aun7nr,Segmentation,"[""S1GRD""]",UC1: Sen1Floods11- Weather & Climate Disaster Analysis,ID added afterwards ,base_tim,0.868205786,0.93927294
,,FAST-EO,upernet,,False,s1,,,,,,,0.698952973,,Terramind,16 (Terramind),,,,6ofbqx02,,,22aun7nr,Segmentation,"[""S2L1C""]",UC1: Sen1Floods11- Weather & Climate Disaster Analysis,ID added afterwards ,base_tim,0.825538516,0.917386293
,,FAST-EO,linear,,True,s1,,,,,,,0.659497976,,Terramind,16 (Terramind),,,,3os7f7c4,,,22aun7nr,Segmentation,"[""S2L1C""]",UC1: Sen1Floods11- Weather & Climate Disaster Analysis,ID added afterwards ,base_tim,0.802552223,0.906197488
,,FAST-EO,upernet,,True,s1,,,,,,,0.648682237,,Terramind,16 (Terramind),,,,l4yrtvnu,,,22aun7nr,Segmentation,"[""S2L1C""]",UC1: Sen1Floods11- Weather & Climate Disaster Analysis,ID added afterwards ,base_tim,0.797178745,0.905901074
,,FAST-EO,linear,,False,s1,,,,,,,0.645148575,,Terramind,16 (Terramind),,,,gkkjfbqg,,,22aun7nr,Segmentation,"[""S2L1C""]",UC1: Sen1Floods11- Weather & Climate Disaster Analysis,ID added afterwards ,base_tim,0.794093966,0.901836097
,,FAST-EO,linear,,False,s1,,,,,,,0.742378831,,Terramind,16 (Terramind),,,,rj99y02l,,,dsx7uxgm,Segmentation,,UC6: Monitoring Expansion of Mining Fields into Farmlands,ID added afterwards ,base,0.766708195,0.776227772
,,FAST-EO,linear,,True,s1,,,,,,,0.69845885,,Terramind,16 (Terramind),,,,9eyk5y47,,,dsx7uxgm,Segmentation,,UC6: Monitoring Expansion of Mining Fields into Farmlands,ID added afterwards ,base,0.690403342,0.687777519
,,FAST-EO,upernet,,False,s1,,,,,,,0.761354208,,Terramind,16 (Terramind),,,,1swwh8br,,,dsx7uxgm,Segmentation,,UC6: Monitoring Expansion of Mining Fields into Farmlands,ID added afterwards ,base,0.776028514,0.781913936
,,FAST-EO,upernet,,True,s1,,,,,,,0.758496284,,Terramind,16 (Terramind),,,,tcd2o7jb,,,dsx7uxgm,Segmentation,,UC6: Monitoring Expansion of Mining Fields into Farmlands,ID added afterwards ,base,0.756087184,0.755512893
,,FAST-EO,upernet,,True,s2,,,,,,,0.816211641,,Thor,8,,,,8alcazyk,,,rjil9pnb,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.894335628,0.952097476
,,FAST-EO,upernet,,False,s1+s2,,,,,,,0.814512193,,Thor,8,,,,kv7v0bsv,,,rjil9pnb,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.893252075,0.951332331
,,FAST-EO,upernet,,True,s1+s2,,,,,,,0.811455309,,Thor,8,,,,c1d3u0fw,,,rjil9pnb,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.891410828,0.950283289
,,FAST-EO,upernet,,False,s2,,,,,,,0.810985625,,Thor,8,,,,35kxp2n5,,,rjil9pnb,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.891295195,0.95062685
,,FAST-EO,upernet,,True,s2,,,,,,,0.810246825,,Thor,8,,,,825lh0ok,,,rjil9pnb,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.89084971,0.950371504
,,FAST-EO,upernet,,False,s2,,,,,,,0.807523012,,Thor,8,,,,40lqqm29,,,rjil9pnb,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.889350355,0.949863076
,,FAST-EO,upernet,,True,s1+s2,,,,,,,0.804338574,,Thor,8,,,,lpko5dac,,,rjil9pnb,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.887506008,0.948992193
,,FAST-EO,upernet,,False,s1+s2,,,,,,,0.803052485,,Thor,8,,,,0ha7akdq,,,rjil9pnb,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.886331201,0.947344601
,,FAST-EO,linear,,True,s1+s2,,,,,,,0.796537936,,Thor,8,,,,97eifqe1,,,rjil9pnb,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.882555425,0.945555508
,,FAST-EO,linear,,False,s2,,,,,,,0.795234442,,Thor,8,,,,hribvwlc,,,rjil9pnb,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.881905675,0.945515096
,,FAST-EO,linear,,True,s2,,,,,,,0.795080781,,Thor,8,,,,7dpvclri,,,rjil9pnb,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.881615281,0.944868624
,,FAST-EO,linear,,False,s1+s2,,,,,,,0.793132901,,Thor,8,,,,e8wb2enh,,,rjil9pnb,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.88078475,0.945229888
,,FAST-EO,linear,,True,s1+s2,,,,,,,0.792733669,,Thor,8,,,,ck772eit,,,rjil9pnb,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.880407572,0.944681704
,,FAST-EO,linear,,False,s1+s2,,,,,,,0.78811723,,Thor,8,,,,o9c4904t,,,rjil9pnb,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.877628565,0.943103731
,,FAST-EO,upernet,,False,s1+s2,,,,,,,0.78706181,,Thor,16,,,,yt2fvelu,,,rjil9pnb,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.877245426,0.943499982
,,FAST-EO,upernet,,True,s1+s2,,,,,,,0.779548407,,Thor,16,,,,wwmn6bmw,,,rjil9pnb,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.872958004,0.941638887
,,FAST-EO,linear,,False,s2,,,,,,,0.77843076,,Thor,8,,,,qkd9g4eb,,,rjil9pnb,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.872201264,0.941003978
,,FAST-EO,linear,,True,s2,,,,,,,0.775847852,,Thor,8,,,,m1grg1t3,,,rjil9pnb,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.870414019,0.939424276
,,FAST-EO,upernet,,True,s1+s2,,,,,,,0.771272004,,Thor,16,,,,mmvt7krn,,,rjil9pnb,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.868440866,0.940209389
,,FAST-EO,upernet,,False,s1+s2,,,,,,,0.769979537,,Thor,16,,,,py3jpt9q,,,rjil9pnb,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.867513895,0.939317286
,,FAST-EO,linear,,False,s1+s2,,,,,,,0.767431855,,Thor,16,,,,hp9a7l0k,,,rjil9pnb,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.865766048,0.937801421
,,FAST-EO,linear,,True,s1+s2,,,,,,,0.765594184,,Thor,16,,,,g37lmtj1,,,rjil9pnb,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.864270091,0.936007798
,,FAST-EO,linear,,True,s1+s2,,,,,,,0.75690186,,Thor,16,,,,cq60s823,,,rjil9pnb,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.859414637,0.934165478
,,FAST-EO,upernet,,False,s1+s2,,,,,,,0.742447257,,Thor,32,,,,pbwssin8,,,rjil9pnb,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.851273775,0.930904627
,,FAST-EO,linear,,False,s1+s2,,,,,,,0.738383114,,Thor,32,,,,it89w8ze,,,rjil9pnb,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.848468065,0.928442597
,,FAST-EO,upernet,,False,s1+s2,,,,,,,0.729777694,,Thor,32,,,,zi7hzrs0,,,rjil9pnb,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.843525171,0.92621249
,,FAST-EO,upernet,,True,s1+s2,,,,,,,0.726685822,,Thor,32,,,,cnkxebeq,,,rjil9pnb,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.84214586,0.926597357
,,FAST-EO,upernet,,True,s1+s2,,,,,,,0.725985467,,Thor,32,,,,78636ym9,,,rjil9pnb,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.841960609,0.927067459
,,FAST-EO,linear,,True,s1+s2,,,,,,,0.724157631,,Thor,32,,,,zko11l81,,,rjil9pnb,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.839901805,0.923579752
,,FAST-EO,linear,,True,s1+s2,,,,,,,0.72133249,,Thor,32,,,,ggizkh0z,,,rjil9pnb,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.83850193,0.923510194
,,FAST-EO,linear,,False,s1+s2,,,,,,,0.706582904,,Thor,16,,,,7dzu6n5f,,,rjil9pnb,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.829362988,0.917708158
,,FAST-EO,upernet,,True,s1,,,,,,,0.659424186,,Thor,8,,,,c8fqq6f5,,,rjil9pnb,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.802831292,0.907135665
,,FAST-EO,upernet,,False,s1,,,,,,,0.650887966,,Thor,8,,,,6t7sls3x,,,rjil9pnb,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.797724307,0.904315889
,,FAST-EO,linear,,False,s1+s2,,,,,,,0.651687443,,Thor,32,,,,2kc8yq29,,,rjil9pnb,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.796112835,0.898417711
,,FAST-EO,linear,,True,s1,,,,,,,0.646840632,,Thor,8,,,,39jaa27s,,,rjil9pnb,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.794881701,0.901728034
,,FAST-EO,linear,,False,s1,,,,,,,0.645581484,,Thor,8,,,,0ykvs8zc,,,rjil9pnb,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.793693542,0.900026441
,,FAST-EO,upernet,,True,s1,,,,,,,0.641471386,,Thor,8,,,,8k8adwkc,,,rjil9pnb,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.792306542,0.901849031
,,FAST-EO,upernet,,False,s1,,,,,,,0.638673663,,Thor,8,,,,0hyg3bw1,,,rjil9pnb,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.790356278,0.900102556
,,FAST-EO,linear,,True,s1,,,,,,,0.624091685,,Thor,8,,,,2l8ltvoe,,,rjil9pnb,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.781916559,0.896132946
,,FAST-EO,linear,,False,s1,,,,,,,0.618483901,,Thor,8,,,,fow60axs,,,rjil9pnb,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.776284814,0.887592077
,,FAST-EO,linear,,False,s2,,,,,,,0.73564142,,Thor,8,,,,5hh3vj82,,,mhkc1kzf,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,base,0.849882483,0.936821103
,,FAST-EO,upernet,,False,s2,,,,,,,0.72836709,,Thor,8,,,,5mzzacwg,,,mhkc1kzf,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,base,0.84645462,0.93727237
,,FAST-EO,upernet,,True,s2,,,,,,,0.697348237,,Thor,8,,,,kj94wx8j,,,mhkc1kzf,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,base,0.828473806,0.928714514
,,FAST-EO,upernet,,False,s2,,,,,,,0.690150917,,Thor,16,,,,so49zuuw,,,mhkc1kzf,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,base,0.823224306,0.923399508
,,FAST-EO,linear,,False,s2,,,,,,,0.688495278,,Thor,16,,,,8nlqcnjm,,,mhkc1kzf,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,base,0.822427988,0.92344588
,,FAST-EO,linear,,True,s2,,,,,,,0.661001801,,Thor,8,,,,l40dt690,,,mhkc1kzf,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,base,0.806967854,0.917343855
,,FAST-EO,upernet,,True,s2,,,,,,,0.651535571,,Thor,16,,,,mr5xpeqm,,,mhkc1kzf,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,base,0.801789045,0.915688336
,,FAST-EO,upernet,,False,s2,,,,,,,0.63753289,,Thor,32,,,,wy8g00y9,,,mhkc1kzf,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,base,0.793589234,0.911575258
,,FAST-EO,linear,,True,s2,,,,,,,0.62930429,,Thor,16,,,,krscbh2k,,,mhkc1kzf,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,base,0.789064169,0.910064161
,,FAST-EO,linear,,False,s2,,,,,,,0.609788299,,Thor,32,,,,tpokxrdk,,,mhkc1kzf,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,base,0.777553439,0.90407902
,,FAST-EO,upernet,,True,s2,,,,,,,0.584282815,,Thor,32,,,,oewlxthd,,,mhkc1kzf,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,base,0.760973036,0.891583443
,,FAST-EO,linear,,True,s2,,,,,,,0.572125793,,Thor,32,,,,pw7bfr25,,,mhkc1kzf,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,base,0.755172133,0.892027438
,,FAST-EO,upernet,,False,s2,,,,,,,0.774433553,,Terramind,16 (Terramind),,,,djb139bz,,,lfwu1s17,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,tiny,0.872410536,0.947647929
,,FAST-EO,linear,,False,s2,,,,,,,0.684974551,,Terramind,16 (Terramind),,,,a6hocsz0,,,lfwu1s17,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,tiny,0.820075512,0.921519697
,,FAST-EO,upernet,,True,s2,,,,,,,0.669710994,,Terramind,16 (Terramind),,,,3dicvgsx,,,lfwu1s17,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,tiny,0.812667131,0.921758771
,,FAST-EO,linear,,True,s2,,,,,,,0.500502348,,Terramind,16 (Terramind),,,,2tgficz8,,,lfwu1s17,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,tiny,0.709235787,0.85908097
,,FAST-EO,upernet,,False,s2,,,,,,,0.830508053,,Terramind,16 (Terramind),,,,hcbhdst8,,,kiiz30ls,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.902478933,0.955593646
,,FAST-EO,upernet,,False,s1+s2,,,,,,,0.830256402,,Terramind,16 (Terramind),,,,b8h1fsfz,,,kiiz30ls,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.902267516,0.955326557
,,FAST-EO,upernet,,True,s1+s2,,,,,,,0.82131052,,Terramind,16 (Terramind),,,,slwjziaa,,,kiiz30ls,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.897106051,0.952939928
,,FAST-EO,upernet,,True,s2,,,,,,,0.8127051,,Terramind,16 (Terramind),,,,cjhqvhnk,,,kiiz30ls,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.892084002,0.950472176
,,FAST-EO,linear,,True,s2,,,,,,,0.728088856,,Terramind,16 (Terramind),,,,ahffibcv,,,kiiz30ls,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.843158603,0.927581668
,,FAST-EO,linear,,True,s1+s2,,,,,,,0.712317765,,Terramind,16 (Terramind),,,,1gyzrcon,,,kiiz30ls,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.83381474,0.922640324
,,FAST-EO,linear,,False,s1+s2,,,,,,,0.703979731,,Terramind,16 (Terramind),,,,1fszcbsg,,,kiiz30ls,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.827869892,0.917039454
,,FAST-EO,linear,,False,s2,,,,,,,0.700139046,,Terramind,16 (Terramind),,,,0b3keyhz,,,kiiz30ls,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.825701833,0.916155934
,,FAST-EO,upernet,,False,s1,,,,,,,0.695785284,,Terramind,16 (Terramind),,,,crf2gl16,,,kiiz30ls,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.823365867,0.91551578
,,FAST-EO,upernet,,True,s1,,,,,,,0.687518716,,Terramind,16 (Terramind),,,,i5myxc6c,,,kiiz30ls,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.818610787,0.91335243
,,FAST-EO,linear,,True,s1,,,,,,,0.618145883,,Terramind,16 (Terramind),,,,md9f4wkd,,,kiiz30ls,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.778794467,0.895464182
,,FAST-EO,linear,,False,s1,,,,,,,0.597324967,,Terramind,16 (Terramind),,,,t6e4f2h0,,,kiiz30ls,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.764205933,0.882314086
,,FAST-EO,upernet,,False,s1+s2+dem,,,,,,,0.756587565,,Terramind,16 (Terramind),,,,juyzuzc0,,,rvj07fqc,Segmentation,,UC6: Monitoring Expansion of Mining Fields into Farmlands,,tiny,0.807119608,0.826501608
,,FAST-EO,upernet,,False,s1+s2,,,,,,,0.762024105,,Terramind,16 (Terramind),,,,82zqtyxs,,,rvj07fqc,Segmentation,,UC6: Monitoring Expansion of Mining Fields into Farmlands,,tiny,0.806149364,0.822999179
,,FAST-EO,upernet,,False,s2,,,,,,,0.755702555,,Terramind,16 (Terramind),,,,2x8cvjc9,,,rvj07fqc,Segmentation,,UC6: Monitoring Expansion of Mining Fields into Farmlands,,tiny,0.801921785,0.819813132
